respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw
100952,2018,Australia,Master's,data scientist,R,LightGBM;TensorFlow,5-10,83396.60227350106,Hybrid,JupyterLab,Blogs
100953,2021,Nigeria,Masters,Data Analyst,sql,None;TensorFlow;XGBoost,5-10,109327.33869674681,Hybrid,Notepad++,Blogs
100954,2019,India,Masters,Data Analyst,sql,None;TensorFlow;scikit-learn,10+,106913.59284497976,Hybrid,PyCharm,YouTube
100955,2019,DE,Diploma/Other,ML Engineer,SQL,XGBoost,4,"$81,985",Yes,VS Code,University
100956,2019,Bangladesh,Some college,Software Engineer,sql,LightGBM;PyTorch;TensorFlow,1.5,179839.24339561097,N,JupyterLab,Coursera
100957,2017,USA,MS,Data Scientist,Python,Keras;PyTorch;TensorFlow,0,"$205,844",N,Notepad++,Books
100958,2018,Japan,ph.d,Data Scientist,Python,Keras;XGBoost,12,,Y,JupyterLab,University
100959,2020,Australia,BA,Data Analyst,C#,XGBoost;scikit-learn,3-5,"$46,322",Hybrid,PyCharm,YouTube
100960,2017,Nigeria,Diploma/Other,Software Engineer,Java,TensorFlow,1-3,106816.74617743236,Hybrid,Notepad++,YouTube
100961,2020,Germany,Bachelors,Machine Learning Engineer,python,Keras;scikit-learn,3-5,109292.11460020987,Y,JupyterLab,Blogs
100962,2018,Canada,Diploma/Other,Student,r,Keras;None;XGBoost,7,12469.08391004123,Hybrid,RStudio,Udemy
100963,2019,uk,ph.d,Researcher,PYTHON,LightGBM;XGBoost,4,"$144,515",Yes,PyCharm,Udemy
100964,2018,US,Bachelor's,Data Analyst,Python,Keras;PyTorch;TensorFlow,4,114468.48428009753,Y,VS Code,University
100965,2019,US,Master's,Software Engineer,C#,LightGBM;None;PyTorch,1-3,"$148,401",No,VS Code,Kaggle
100966,2020,U.S.A.,Bachelor's,Machine Learning Engineer,PYTHON,None,3-5,169138.5512161184,N,JupyterLab,YouTube
100967,2018,Australia,MSc,ML Engineer,JavaScript,LightGBM;XGBoost;scikit-learn,3-5,"$115,757",Y,VS Code,Udemy
100968,2020,Nigeria,PhD,data scientist,SQL,Keras;None;scikit-learn,1.5,96891.65478710766,Hybrid,Spyder,Coursera
100969,2019,uk,Bachelors,Data Scientist,python,LightGBM;None;PyTorch,4,143216.64523923388,Hybrid,Spyder,Blogs
100970,2020,United States,BA,Data Scientist,JS,XGBoost,4,143278.68487974012,Hybrid,Notepad++,Blogs
100971,2021,BR,Bachelors,ML Engineer,Python,LightGBM;None,10+,211550.1515079894,Hybrid,VS Code,Blogs
100972,2020,U.S.A.,MS,Data Engineer,sql,PyTorch;scikit-learn,10+,216928.4254844643,No,PyCharm,Books
100973,2018,CAN,high School,Data Scientist,R,PyTorch;TensorFlow,1.5,"$118,484",Hybrid,Notepad++,Books
100974,2017,JP,Bachelors,data scientist,r,PyTorch,1.5,78840.73376453479,Hybrid,Notepad++,YouTube
100975,2018,Bangladesh,BA,Other,python,Keras;None;XGBoost,5-10,34857.48313867894,Y,RStudio,University
100976,2020,Nigeria,,Data Engineer,JavaScript,None;PyTorch;scikit-learn,0,190678.82500817717,N,PyCharm,University
100977,2017,JP,Masters,data scientist,Python,,0,124623.37867508891,Y,Notepad++,Udemy
100978,2019,JP,PhD,Data Analyst,Java,XGBoost,7,193577.46345252608,Yes,JupyterLab,University
100979,2020,Germany,high School,Researcher,r,None;TensorFlow,10+,55202.58391014338,No,Spyder,University
100980,2019,UK,MSc,Data Scientist,C#,,0-1,137030.3016509409,N,VS Code,YouTube
100981,2021,Germany,Masters,data scientist,Java,LightGBM;None;XGBoost,10+,,Hybrid,JupyterLab,YouTube
100982,2017,U.S.A.,Doctorate,Business Analyst,Python,LightGBM;scikit-learn,4,115373.8540225876,No,PyCharm,Books
100983,2017,CAN,High school,data scientist,sql,LightGBM,10+,163638.99101969117,Hybrid,Spyder,Blogs
100984,2020,DE,Doctorate,Other,Java,Keras;XGBoost,0,"$35,549",No,PyCharm,Udemy
100985,2019,U.S.A.,ph.d,Data Engineer,r,LightGBM;None,1-3,177089.59706690192,Y,Spyder,Coursera
100986,2020,United States,Masters,data scientist,Python,LightGBM;PyTorch;TensorFlow,4,52451.085924989806,Y,Notepad++,Blogs
100987,2019,Japan,ph.d,Researcher,r,Keras;None;XGBoost,1.5,62130.040655892495,Hybrid,VS Code,Udemy
100988,2018,Bangladesh,High school,ML Engineer,python,None,0-1,116155.78515023219,No,VS Code,Udemy
100989,2021,Nigeria,PhD,Data Analyst,JS,TensorFlow,1.5,,N,PyCharm,Coursera
100990,2021,UK,Doctorate,Researcher,PYTHON,None;PyTorch,0-1,115077.56968451236,Yes,PyCharm,Udemy
100991,2020,AU,,Researcher,Java,scikit-learn,4,150574.95143277454,N,PyCharm,Udemy
100992,2018,UK,MSc,Student,Python,Keras,0-1,14809.17893956011,Yes,Notepad++,Books
100993,2020,AU,Masters,Student,Java,LightGBM,12,8164.688585763924,N,Notepad++,YouTube
100994,2019,UK,High school,Researcher,sql,PyTorch,7,151881.8952517862,N,Notepad++,YouTube
100995,2017,Australia,Diploma/Other,Researcher,R,LightGBM;XGBoost;scikit-learn,0-1,88856.61897986686,Y,Spyder,Kaggle
100996,2021,Brazil,high School,Machine Learning Engineer,JS,None;PyTorch;scikit-learn,4,163903.73955595828,N,Notepad++,Kaggle
100997,2017,DE,ph.d,Student,Python,Keras;TensorFlow,5-10,13819.952677261354,Y,JupyterLab,University
100998,2021,IND,MS,ML Engineer,JavaScript,Keras;LightGBM;XGBoost,4,166867.22690859367,No,JupyterLab,Blogs
100999,2019,AU,Masters,Student,JS,LightGBM;None,0,16419.98549874663,Y,PyCharm,YouTube
101000,2018,India,BS,data scientist,JS,LightGBM;PyTorch;TensorFlow,5-10,"$73,001",No,Spyder,University
101001,2020,USA,Doctorate,Student,Java,Keras;TensorFlow,5-10,"$10,596",N,VS Code,Coursera
101002,2021,Canada,Diploma/Other,Machine Learning Engineer,SQL,LightGBM;TensorFlow,3-5,"$246,025",N,VS Code,Books
101003,2020,U.S.A.,BA,Student,python,TensorFlow;XGBoost;scikit-learn,7,19888.349917320793,No,RStudio,Kaggle
101004,2021,uk,Doctorate,Software Engineer,Python,None,7,195171.95917339865,Hybrid,PyCharm,Books
101005,2020,AU,Some college,Business Analyst,JavaScript,LightGBM;None;scikit-learn,4,,Y,VS Code,Coursera
101006,2020,Japan,MSc,data scientist,C#,scikit-learn,7,,Yes,PyCharm,Blogs
101007,2021,USA,Some college,ML Engineer,SQL,TensorFlow,10+,,Y,Spyder,University
101008,2018,USA,Bachelors,Other,SQL,Keras;TensorFlow,1-3,64375.79914228812,No,RStudio,University
101009,2019,United States,Bachelor's,Researcher,SQL,Keras,7,49375.77129292034,No,VS Code,Kaggle
101010,2018,Canada,ph.d,Student,,LightGBM;None;TensorFlow,3-5,10338.513805038367,N,RStudio,Books
101011,2021,IND,Bachelors,Student,,None;PyTorch,7,"$21,448",Hybrid,VS Code,University
101012,2021,Bangladesh,Doctorate,Data Scientist,C#,None;scikit-learn,0,126497.88807186641,Hybrid,RStudio,Books
101013,2017,BD,,Data Scientist,sql,None;TensorFlow;scikit-learn,12,123580.82403177205,Yes,Notepad++,Blogs
101014,2020,Australia,Diploma/Other,Business Analyst,r,PyTorch,1.5,85794.20330654501,N,JupyterLab,Blogs
101015,2021,uk,Diploma/Other,Software Engineer,Python,None,10+,150390.8512203221,N,Spyder,Udemy
101016,2018,AU,Masters,Researcher,JS,TensorFlow;XGBoost,12,"$199,235",N,Notepad++,University
101017,2020,AU,BA,Other,sql,None;TensorFlow,10+,61141.17933551603,Yes,VS Code,YouTube
101018,2021,uk,Masters,Data Analyst,C#,XGBoost,10+,63336.38403133541,No,VS Code,YouTube
101019,2017,Brazil,BS,Business Analyst,SQL,LightGBM;None;TensorFlow,0-1,38782.94853988522,Yes,Spyder,YouTube
101020,2020,United Kingdom,Bachelor's,Machine Learning Engineer,sql,XGBoost;scikit-learn,0-1,70834.89846575799,Hybrid,JupyterLab,Blogs
101021,2018,NG,BA,data scientist,Python,LightGBM;None,1-3,"$50,118",Y,JupyterLab,YouTube
101022,2021,United States,Master's,Software Engineer,R,None,12,223595.64252140993,N,Notepad++,Blogs
101023,2021,Australia,MS,Data Engineer,R,Keras;None,10+,"$86,328",N,Notepad++,Udemy
101024,2021,AU,Masters,Business Analyst,R,Keras;XGBoost;scikit-learn,12,59799.66818347172,No,JupyterLab,University
101025,2019,USA,Bachelors,Student,sql,None;scikit-learn,0-1,"$23,350",Y,PyCharm,University
101026,2021,India,Master's,data scientist,SQL,LightGBM;XGBoost,1.5,94425.93492191912,N,Spyder,YouTube
101027,2021,CAN,Some college,Machine Learning Engineer,JavaScript,LightGBM;PyTorch,1.5,137114.35845166582,Y,Notepad++,University
101028,2018,Germany,Some college,Data Analyst,PYTHON,TensorFlow;XGBoost,4,73061.26063793013,Y,PyCharm,Blogs
101029,2021,NG,Some college,Business Analyst,python,LightGBM;TensorFlow,4,57050.078165180814,Y,VS Code,Blogs
101030,2017,BD,MS,Software Engineer,python,PyTorch;XGBoost;scikit-learn,1-3,"$100,523",Hybrid,Spyder,Kaggle
101031,2020,US,MS,Data Analyst,python,Keras;LightGBM;None,10+,78492.95431112581,Hybrid,RStudio,Coursera
101032,2018,Bangladesh,Bachelors,Data Engineer,sql,Keras;LightGBM;scikit-learn,5-10,135559.82546530914,No,Notepad++,University
101033,2017,United States,high School,Business Analyst,SQL,None;PyTorch;scikit-learn,4,90203.02609943436,N,JupyterLab,YouTube
101034,2017,DE,Diploma/Other,Software Engineer,sql,PyTorch,12,74148.64462915075,No,PyCharm,YouTube
101035,2020,JP,Master's,Researcher,JS,Keras;PyTorch;TensorFlow,1-3,129281.61869182858,N,Notepad++,YouTube
101036,2019,Germany,Masters,ML Engineer,sql,Keras;XGBoost;scikit-learn,4,"$281,770",Hybrid,Notepad++,Coursera
101037,2020,BD,ph.d,Data Scientist,JavaScript,LightGBM;None,10+,154026.1054229048,N,Notepad++,Coursera
101038,2017,JP,MS,data scientist,R,LightGBM;None;XGBoost,0-1,106360.71631952155,N,Spyder,Udemy
101039,2018,Nigeria,MS,Data Scientist,python,LightGBM;XGBoost,3-5,"$63,895",Yes,JupyterLab,Books
101040,2019,India,Bachelor's,Data Engineer,Java,XGBoost;scikit-learn,12,"$92,966",Hybrid,RStudio,YouTube
101041,2021,US,Master's,Data Scientist,SQL,PyTorch;TensorFlow,1.5,278418.2811645593,Yes,Spyder,Kaggle
101042,2018,CAN,BS,data scientist,python,scikit-learn,7,102727.05261908445,No,JupyterLab,Udemy
101043,2020,BD,BS,data scientist,PYTHON,,0-1,53987.2197448866,N,JupyterLab,Udemy
101044,2021,United States,ph.d,Data Scientist,r,PyTorch,1-3,114997.18838051743,Hybrid,PyCharm,University
101045,2020,uk,BS,Student,python,TensorFlow;scikit-learn,5-10,"$22,212",N,Spyder,Udemy
101046,2018,Nigeria,MS,Business Analyst,sql,Keras;scikit-learn,0-1,66019.8827712838,Hybrid,RStudio,YouTube
101047,2017,Germany,high School,Researcher,Python,LightGBM;PyTorch;TensorFlow,0-1,120833.87072507499,Hybrid,Spyder,YouTube
101048,2021,Australia,high School,ML Engineer,C#,LightGBM,3-5,73837.78594451072,Hybrid,Spyder,University
101049,2017,DE,high School,Other,C#,None;TensorFlow,0,105671.89427990132,N,PyCharm,Books
101050,2021,IND,MS,Student,C#,PyTorch;scikit-learn,0-1,11619.426843821371,Y,Spyder,Kaggle
101051,2019,JP,Bachelors,Data Scientist,Python,Keras;PyTorch;XGBoost,10+,147118.01899574362,Y,JupyterLab,Books
101052,2021,JP,Bachelor's,Data Engineer,C#,Keras,0-1,91905.58804004823,No,Notepad++,YouTube
101053,2021,BR,high School,Machine Learning Engineer,python,PyTorch,1-3,188813.64029928666,No,Notepad++,YouTube
101054,2021,United Kingdom,Diploma/Other,Student,R,,0,"$13,843",Hybrid,Notepad++,Kaggle
101055,2019,AU,Master's,Machine Learning Engineer,R,LightGBM,0,131731.69222054654,Hybrid,PyCharm,University
101056,2021,Japan,BA,Data Scientist,PYTHON,LightGBM,0-1,92203.46679591302,N,RStudio,Coursera
101057,2019,United States,PhD,Data Analyst,sql,LightGBM;XGBoost,4,98675.27168595842,Y,Spyder,Coursera
101058,2019,JP,PhD,data scientist,C#,LightGBM;PyTorch;scikit-learn,1-3,37470.48990978047,Hybrid,RStudio,Books
101059,2020,Japan,BA,Student,PYTHON,LightGBM;None;scikit-learn,1-3,15071.43125453305,Y,JupyterLab,Udemy
101060,2021,DE,High school,ML Engineer,Python,None,10+,,Hybrid,PyCharm,Coursera
101061,2021,Japan,PhD,Machine Learning Engineer,R,Keras;PyTorch;TensorFlow,0-1,133540.87785556394,Hybrid,RStudio,Blogs
101062,2021,AU,MSc,ML Engineer,Python,TensorFlow,1.5,183164.73237502447,Yes,JupyterLab,YouTube
101063,2019,NG,Master's,Data Analyst,C#,LightGBM;TensorFlow,12,43278.35110122028,N,Spyder,Udemy
101064,2019,U.S.A.,MSc,Data Analyst,python,TensorFlow,10+,107216.3918975535,N,PyCharm,YouTube
101065,2020,United Kingdom,Bachelor's,Other,Python,LightGBM;None,7,"$95,543",N,JupyterLab,Blogs
101066,2018,Brazil,Diploma/Other,Researcher,Python,LightGBM;PyTorch,0-1,139511.8373476817,Hybrid,RStudio,Books
101067,2017,Germany,BS,data scientist,JS,LightGBM;PyTorch;XGBoost,0,77472.82670759212,N,VS Code,Blogs
101068,2019,IND,High school,Machine Learning Engineer,sql,XGBoost,4,"$175,071",Hybrid,VS Code,University
101069,2018,India,BA,data scientist,JavaScript,None,0-1,105262.10263414857,No,Notepad++,University
101070,2018,U.S.A.,Diploma/Other,ML Engineer,R,Keras;LightGBM;TensorFlow,1-3,84565.66984787036,Yes,VS Code,University
101071,2018,Germany,Doctorate,Data Scientist,JavaScript,None,0,,Hybrid,PyCharm,Coursera
101072,2017,Nigeria,Bachelor's,Software Engineer,Python,Keras;None,7,,No,VS Code,Books
101073,2017,Japan,MSc,Researcher,python,LightGBM,4,80464.6441674136,N,VS Code,Coursera
101074,2021,US,Diploma/Other,Data Scientist,sql,Keras,1-3,81021.28095411578,No,VS Code,Books
101075,2019,DE,High school,Machine Learning Engineer,JavaScript,LightGBM;PyTorch;scikit-learn,1-3,92668.65867266397,Yes,Spyder,Coursera
101076,2019,UK,Some college,Student,sql,scikit-learn,12,17734.924144536162,Y,PyCharm,Books
101077,2020,Japan,Doctorate,Other,JavaScript,LightGBM;PyTorch;scikit-learn,4,36184.487293537306,Y,Spyder,YouTube
101078,2018,USA,BA,Other,JS,None,0-1,37800.31918033297,Y,Spyder,Kaggle
101079,2021,BR,Bachelor's,data scientist,python,XGBoost;scikit-learn,1-3,64388.29302937129,N,PyCharm,YouTube
101080,2021,Bangladesh,PhD,Business Analyst,r,Keras;PyTorch,4,89672.44295320244,N,RStudio,Udemy
101081,2017,IND,Bachelors,Data Scientist,Python,TensorFlow,10+,87823.68312902811,N,RStudio,YouTube
101082,2019,JP,Doctorate,Software Engineer,r,None;TensorFlow;XGBoost,3-5,"$102,846",Y,JupyterLab,YouTube
101083,2021,uk,,Software Engineer,Python,None;XGBoost,3-5,"$128,997",Yes,PyCharm,YouTube
101084,2021,Brazil,Some college,Data Scientist,sql,Keras;TensorFlow,5-10,"$190,909",No,VS Code,Kaggle
101085,2019,India,PhD,Researcher,Java,Keras;LightGBM;XGBoost,12,111222.51628068976,N,JupyterLab,YouTube
101086,2020,UK,Masters,Software Engineer,PYTHON,PyTorch;scikit-learn,0-1,"$143,526",Y,PyCharm,Coursera
101087,2018,JP,Bachelor's,ML Engineer,Java,TensorFlow;XGBoost,5-10,"$108,050",Y,Notepad++,Books
101088,2021,uk,Doctorate,Student,R,PyTorch,3-5,14110.559532546082,Yes,JupyterLab,Coursera
101089,2018,U.S.A.,BA,Data Scientist,C#,TensorFlow;scikit-learn,10+,185117.5399025539,Y,PyCharm,Blogs
101090,2021,BR,Diploma/Other,Software Engineer,Python,scikit-learn,5-10,174278.80384636633,No,JupyterLab,Udemy
101091,2020,IND,Diploma/Other,Machine Learning Engineer,PYTHON,Keras;XGBoost,5-10,184742.08890323184,No,PyCharm,Coursera
101092,2020,BD,Some college,Machine Learning Engineer,python,LightGBM;scikit-learn,3-5,"$200,643",Y,Notepad++,Books
101093,2019,USA,BA,ML Engineer,r,Keras;PyTorch;TensorFlow,0,250205.9490573884,No,Spyder,Books
101094,2018,Japan,Diploma/Other,Student,python,scikit-learn,3-5,8650.586057267978,No,PyCharm,Udemy
101095,2018,Brazil,Masters,Software Engineer,SQL,PyTorch;XGBoost,5-10,90371.33717543629,Yes,Spyder,YouTube
101096,2018,India,Some college,Business Analyst,r,None,3-5,,Hybrid,PyCharm,Coursera
101097,2018,JP,Doctorate,Machine Learning Engineer,PYTHON,None;XGBoost,12,"$146,525",Y,PyCharm,Blogs
101098,2021,U.S.A.,Doctorate,Researcher,JS,TensorFlow;XGBoost;scikit-learn,7,137419.78937044163,Y,Notepad++,Books
101099,2019,NG,BA,Researcher,C#,PyTorch,3-5,89238.21765239346,Hybrid,Notepad++,Kaggle
101100,2017,NG,ph.d,Researcher,Java,Keras;PyTorch;XGBoost,1.5,80131.08809787354,N,Notepad++,Coursera
101101,2021,India,Bachelor's,ML Engineer,Java,None;PyTorch;TensorFlow,5-10,"$166,743",Hybrid,RStudio,University
101102,2021,BR,Bachelors,Software Engineer,r,TensorFlow;XGBoost;scikit-learn,1-3,231094.82262251904,Hybrid,RStudio,YouTube
101103,2021,Canada,Bachelor's,Data Engineer,Python,PyTorch;XGBoost,12,166156.692207182,Hybrid,RStudio,University
101104,2021,DE,Masters,Student,SQL,Keras;None;PyTorch,10+,12972.471090820343,Y,VS Code,Udemy
101105,2018,DE,Bachelor's,Machine Learning Engineer,JS,Keras;None;scikit-learn,10+,211451.84199122287,N,Spyder,YouTube
101106,2019,JP,high School,Machine Learning Engineer,R,scikit-learn,1-3,174500.11947584464,Yes,JupyterLab,Coursera
101107,2020,Brazil,Bachelor's,Software Engineer,R,LightGBM,0,144988.8272904308,Hybrid,JupyterLab,Blogs
101108,2020,Australia,Some college,Machine Learning Engineer,R,LightGBM,12,95168.15654742219,No,Notepad++,Blogs
101109,2018,Brazil,Diploma/Other,Machine Learning Engineer,Python,Keras;None,10+,110789.10526757973,Hybrid,RStudio,University
101110,2021,BR,Doctorate,Other,Python,LightGBM;PyTorch,7,83594.16577069733,No,RStudio,Udemy
101111,2018,IND,ph.d,ML Engineer,,TensorFlow;XGBoost,12,151962.6831351567,N,RStudio,Blogs
101112,2018,DE,BA,data scientist,SQL,None;TensorFlow,1.5,66955.77494805308,Y,PyCharm,University
101113,2019,DE,Some college,Business Analyst,Python,,12,"$50,555",No,JupyterLab,Blogs
101114,2020,United States,Master's,Other,SQL,Keras;TensorFlow,1.5,87583.86021379467,Y,Notepad++,Books
101115,2020,CAN,Doctorate,Business Analyst,r,Keras;XGBoost;scikit-learn,12,"$85,120",Yes,PyCharm,Udemy
101116,2017,uk,MSc,Other,JavaScript,None;PyTorch;XGBoost,1.5,59200.572930785514,No,RStudio,Coursera
101117,2021,Brazil,Masters,ML Engineer,Java,scikit-learn,0,159821.86201498343,N,RStudio,Blogs
101118,2018,UK,high School,Data Analyst,python,LightGBM;XGBoost,3-5,,Yes,Notepad++,YouTube
101119,2017,Nigeria,High school,Data Analyst,R,Keras;PyTorch;scikit-learn,5-10,"$53,333",No,JupyterLab,Blogs
101120,2021,NG,high School,Researcher,Python,Keras;XGBoost;scikit-learn,3-5,122420.84090614878,Hybrid,RStudio,University
101121,2021,BD,high School,Data Analyst,C#,PyTorch,4,57440.80022162664,Yes,RStudio,Books
101122,2021,India,Bachelors,ML Engineer,r,PyTorch,4,"$130,062",No,Spyder,YouTube
101123,2021,UK,MSc,ML Engineer,C#,LightGBM,4,74914.12742391917,Hybrid,PyCharm,Coursera
101124,2020,Bangladesh,Master's,data scientist,sql,None;TensorFlow;XGBoost,0,54326.27625220703,N,RStudio,University
101125,2020,DE,MSc,Data Scientist,python,Keras;LightGBM,4,66087.82810254487,Hybrid,Notepad++,Books
101126,2017,AU,Doctorate,Machine Learning Engineer,sql,XGBoost,3-5,"$96,033",Y,PyCharm,Udemy
101127,2019,Japan,ph.d,Student,Java,LightGBM;PyTorch;TensorFlow,12,14415.34039141278,Yes,RStudio,Blogs
101128,2019,US,Bachelor's,Data Analyst,r,LightGBM,7,104270.4346651314,Hybrid,Notepad++,Coursera
101129,2018,AU,ph.d,ML Engineer,Java,PyTorch;XGBoost,1-3,109845.30290019998,Hybrid,VS Code,Books
101130,2020,USA,MS,Software Engineer,sql,Keras;PyTorch;TensorFlow,5-10,98560.96716774309,N,VS Code,University
101131,2019,United States,high School,Other,JS,LightGBM;PyTorch,1.5,54787.72756440983,Hybrid,Notepad++,University
101132,2017,India,Masters,Data Scientist,Python,Keras,1-3,100030.61429810815,No,JupyterLab,Blogs
101133,2018,DE,Master's,Researcher,python,TensorFlow;XGBoost;scikit-learn,4,"$76,975",No,RStudio,Books
101134,2020,United Kingdom,Some college,Data Analyst,PYTHON,None;scikit-learn,12,92654.35021445727,Yes,PyCharm,Kaggle
101135,2017,USA,MS,Student,PYTHON,scikit-learn,0-1,"$10,543",Hybrid,PyCharm,University
101136,2021,Canada,Bachelors,ML Engineer,Python,LightGBM,7,"$185,513",No,RStudio,Blogs
101137,2019,US,Some college,Other,C#,LightGBM;None,1-3,80869.76787491758,Y,Notepad++,Kaggle
101138,2019,DE,High school,Data Engineer,Python,scikit-learn,1.5,147387.9325813947,No,PyCharm,Kaggle
101139,2020,IND,Bachelor's,data scientist,Python,LightGBM;PyTorch;scikit-learn,0,61701.31631655888,No,Notepad++,Blogs
101140,2021,U.S.A.,Bachelor's,data scientist,JS,LightGBM;None;TensorFlow,0-1,67844.40419756602,Y,Spyder,Coursera
101141,2019,uk,BA,Business Analyst,JS,TensorFlow;XGBoost,5-10,,N,RStudio,University
101142,2020,USA,Bachelor's,ML Engineer,python,Keras;None;TensorFlow,0-1,"$99,904",Y,Notepad++,Kaggle
101143,2020,United States,Masters,ML Engineer,Java,TensorFlow;scikit-learn,10+,1200000,N,JupyterLab,Coursera
101144,2018,U.S.A.,Diploma/Other,ML Engineer,sql,Keras;XGBoost,4,,Yes,Notepad++,YouTube
101145,2021,BR,Bachelors,Machine Learning Engineer,python,Keras;PyTorch;XGBoost,3-5,161732.1063506778,Hybrid,PyCharm,Blogs
101146,2021,AU,BA,Other,Java,Keras;None;scikit-learn,12,63270.843034967234,N,RStudio,University
101147,2020,NG,PhD,ML Engineer,C#,XGBoost,0-1,83862.38327985893,No,VS Code,YouTube
101148,2021,USA,BS,ML Engineer,sql,None;TensorFlow,12,"$113,339",Yes,VS Code,Udemy
101149,2021,Canada,Master's,Machine Learning Engineer,R,TensorFlow,1.5,183135.5331564748,No,Notepad++,Coursera
101150,2020,IND,Diploma/Other,Data Engineer,Java,Keras;LightGBM,3-5,98269.5267527561,Hybrid,JupyterLab,Blogs
101151,2021,US,MS,Student,JS,Keras;None,0-1,10904.840906272952,No,Notepad++,Kaggle
101152,2020,uk,Bachelor's,ML Engineer,C#,LightGBM;scikit-learn,5-10,"$1,200,000",No,Spyder,Books
101153,2020,CAN,MS,Software Engineer,PYTHON,PyTorch,0-1,97495.06123730166,Yes,RStudio,Coursera
101154,2020,India,High school,Other,PYTHON,None;TensorFlow,1-3,77292.61099087259,No,Spyder,YouTube
101155,2020,India,Bachelor's,Business Analyst,python,LightGBM;None;PyTorch,10+,850000,No,Notepad++,Udemy
101156,2018,IND,Masters,Data Analyst,JavaScript,Keras;LightGBM;TensorFlow,12,70124.95629286487,Y,Notepad++,Udemy
101157,2021,United Kingdom,Some college,Researcher,python,Keras;PyTorch,1.5,100527.71139208158,No,RStudio,University
101158,2021,Germany,MS,Data Engineer,sql,None,3-5,"$142,914",Y,VS Code,Books
101159,2017,CAN,Masters,data scientist,r,None;TensorFlow;XGBoost,7,64677.78811059453,No,JupyterLab,University
101160,2021,DE,BS,Researcher,r,PyTorch;XGBoost,12,76524.69662551545,Y,VS Code,Kaggle
101161,2017,Bangladesh,ph.d,Researcher,R,None;TensorFlow,0-1,,Yes,Spyder,Blogs
101162,2019,Canada,Master's,Student,sql,Keras;LightGBM;PyTorch,1.5,12204.581271684376,Y,JupyterLab,Blogs
101163,2020,BR,high School,Student,Python,scikit-learn,1.5,9673.204107275782,N,PyCharm,Udemy
101164,2018,Germany,BS,Software Engineer,C#,Keras;LightGBM;PyTorch,0-1,124036.46701061947,Y,RStudio,Blogs
101165,2021,IND,Bachelor's,Researcher,Python,Keras;None;scikit-learn,3-5,89084.09911890895,Hybrid,Spyder,University
101166,2021,Australia,Bachelors,Machine Learning Engineer,R,None;XGBoost,3-5,"$100,944",Yes,VS Code,Books
101167,2019,U.S.A.,PhD,Student,sql,LightGBM,12,26963.63956662781,Yes,Spyder,Udemy
101168,2017,Germany,Bachelors,Student,r,Keras;LightGBM;XGBoost,7,13992.224763786788,Y,Spyder,Kaggle
101169,2018,Germany,Doctorate,data scientist,python,LightGBM,12,70988.31285685922,Hybrid,PyCharm,Kaggle
101170,2020,India,Diploma/Other,Student,r,PyTorch;TensorFlow;scikit-learn,0-1,14106.928542158746,Yes,VS Code,Books
101171,2021,AU,Masters,Business Analyst,sql,Keras;LightGBM;PyTorch,3-5,82212.09066561006,No,JupyterLab,Udemy
101172,2020,AU,Bachelors,ML Engineer,Java,TensorFlow;XGBoost;scikit-learn,4,142107.94673424299,N,PyCharm,Udemy
101173,2018,India,High school,Data Analyst,R,Keras;LightGBM;PyTorch,12,76061.58557817893,Yes,Notepad++,Udemy
101174,2020,U.S.A.,BS,data scientist,sql,Keras;None;scikit-learn,0,"$80,881",Yes,Spyder,Udemy
101175,2019,Nigeria,Master's,Other,python,scikit-learn,0-1,67715.73742586421,Hybrid,VS Code,Blogs
101176,2021,BR,Doctorate,Data Scientist,python,TensorFlow,7,63105.46837539357,Yes,RStudio,YouTube
101177,2017,NG,Doctorate,Machine Learning Engineer,Java,PyTorch,0,129970.57009346424,N,RStudio,Kaggle
101178,2021,Canada,PhD,Software Engineer,SQL,None,5-10,81753.2872168895,Hybrid,Notepad++,University
101179,2020,CAN,,Data Scientist,SQL,None,0,84592.92241879528,Yes,VS Code,University
101180,2021,AU,Masters,Data Analyst,Python,XGBoost,1-3,71694.88643222794,N,JupyterLab,Blogs
101181,2019,IND,BA,Researcher,JavaScript,LightGBM,4,,N,RStudio,Blogs
101182,2020,India,High school,Other,,scikit-learn,0,100315.75974801525,Yes,Notepad++,Kaggle
101183,2021,Australia,Master's,ML Engineer,JavaScript,None;PyTorch,12,"$88,422",Yes,JupyterLab,University
101184,2017,Nigeria,PhD,data scientist,sql,Keras;TensorFlow;XGBoost,3-5,109527.38358064246,N,Spyder,Books
101185,2021,AU,MS,Data Scientist,PYTHON,Keras;PyTorch;scikit-learn,7,93527.51549346758,Y,PyCharm,University
101186,2020,USA,Master's,Other,C#,LightGBM;None;TensorFlow,3-5,,Yes,VS Code,University
101187,2017,AU,High school,Data Analyst,SQL,Keras;PyTorch,5-10,156996.99795712077,Hybrid,Notepad++,University
101188,2018,Australia,high School,Other,PYTHON,LightGBM;PyTorch;XGBoost,1-3,66765.17371957285,Hybrid,PyCharm,YouTube
101189,2020,Japan,high School,Other,SQL,LightGBM;None;PyTorch,7,79079.52841270616,Y,PyCharm,Udemy
101190,2017,United Kingdom,high School,Machine Learning Engineer,python,Keras;None;scikit-learn,12,"$98,968",No,Notepad++,Coursera
