respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw,country,education,job_role,primary_language,remote_work,years_experience,salary_usd,ml_tools_list,ml_tool_count,country_le,education_le,job_role_le,primary_language_le,remote_work_le
100114,2020,IND,ph.d,Data Analyst,r,XGBoost,0-1,,N,RStudio,Coursera,India,Doctorate,Data Analyst,R,No,0.5,87259.40781930309,['XGBoost'],1,5,1,1,4,1
100115,2021,IND,Some college,data scientist,Java,LightGBM;TensorFlow;scikit-learn,4,"$60,216",Hybrid,Spyder,Blogs,India,Some College,Data Scientist,Java,Hybrid,4.0,60216.0,"['LightGBM', 'TensorFlow', 'scikit-learn']",3,5,5,3,1,0
100116,2021,United Kingdom,Masters,Researcher,Java,PyTorch;TensorFlow,7,"$174,477",No,RStudio,Udemy,United Kingdom,Master's,Researcher,Java,No,7.0,174477.0,"['PyTorch', 'TensorFlow']",2,8,3,6,1,1
100117,2018,Japan,MS,Data Analyst,python,Keras;None;PyTorch,7,68053.4229363293,Hybrid,VS Code,Kaggle,Japan,Master's,Data Analyst,Python,Hybrid,7.0,68053.4229363293,"['Keras', 'None', 'PyTorch']",3,6,3,1,3,0
100118,2021,UK,Some college,Data Engineer,JavaScript,LightGBM,4,143596.3776826952,No,RStudio,YouTube,United Kingdom,Some College,Data Engineer,JavaScript,No,4.0,143596.3776826952,['LightGBM'],1,8,5,2,2,1
100119,2019,Nigeria,BA,Software Engineer,C#,None,7,"$99,192",Y,RStudio,Kaggle,Nigeria,Bachelor's,Software Engineer,C#,Yes,7.0,99192.0,[],0,7,0,7,0,2
100120,2021,India,ph.d,ML Engineer,JavaScript,PyTorch,5-10,127950.92820550968,Y,VS Code,Kaggle,India,Doctorate,ML Engineer,JavaScript,Yes,7.5,127950.92820550968,['PyTorch'],1,5,1,4,2,2
100121,2021,Nigeria,ph.d,Student,sql,LightGBM;None;TensorFlow,4,9923.91670242388,Yes,PyCharm,YouTube,Nigeria,Doctorate,Student,SQL,Yes,4.0,9923.91670242388,"['LightGBM', 'None', 'TensorFlow']",3,7,1,8,5,2
100122,2018,BR,BA,data scientist,Java,scikit-learn,7,48088.121052246235,Y,VS Code,Blogs,Brazil,Bachelor's,Data Scientist,Java,Yes,7.0,48088.121052246235,['scikit-learn'],1,2,0,3,1,2
100123,2017,Bangladesh,Masters,Other,PYTHON,PyTorch;scikit-learn,10+,65240.53411607668,Hybrid,Spyder,Blogs,Bangladesh,Master's,Other,Python,Hybrid,12.0,65240.53411607668,"['PyTorch', 'scikit-learn']",2,1,3,5,3,0
100124,2018,CAN,PhD,data scientist,SQL,LightGBM;None,7,"$76,501",Y,JupyterLab,Blogs,Canada,Doctorate,Data Scientist,SQL,Yes,7.0,76501.0,"['LightGBM', 'None']",2,3,1,3,5,2
100125,2019,AU,Diploma/Other,Researcher,C#,scikit-learn,12,"$106,007",Yes,PyCharm,Blogs,Australia,Other,Researcher,C#,Yes,12.0,106007.0,['scikit-learn'],1,0,4,6,0,2
100126,2021,Australia,Diploma/Other,Machine Learning Engineer,R,LightGBM;scikit-learn,1.5,67205.31747090505,Yes,Notepad++,Blogs,Australia,Other,ML Engineer,R,Yes,1.5,67205.31747090505,"['LightGBM', 'scikit-learn']",2,0,4,4,4,2
100127,2021,USA,Master's,Data Analyst,r,None;scikit-learn,0,124424.50667814502,Yes,JupyterLab,Kaggle,United States,Master's,Data Analyst,R,Yes,0.0,124424.50667814502,"['None', 'scikit-learn']",2,9,3,1,4,2
100128,2017,Canada,Masters,Data Analyst,R,None;PyTorch;XGBoost,3-5,120308.43554120671,No,PyCharm,Coursera,Canada,Master's,Data Analyst,R,No,4.0,120308.43554120671,"['None', 'PyTorch', 'XGBoost']",3,3,3,1,4,1
100129,2019,Japan,Some college,Student,JavaScript,LightGBM;PyTorch;TensorFlow,12,13964.116864780412,No,PyCharm,University,Japan,Some College,Student,JavaScript,No,12.0,13964.116864780412,"['LightGBM', 'PyTorch', 'TensorFlow']",3,6,5,8,2,1
100130,2019,JP,BS,Researcher,r,LightGBM;scikit-learn,4,131550.9378387164,Hybrid,Notepad++,YouTube,Japan,Bachelor's,Researcher,R,Hybrid,4.0,131550.9378387164,"['LightGBM', 'scikit-learn']",2,6,0,6,4,0
100131,2018,BD,high School,Researcher,SQL,Keras;XGBoost,1.5,"$106,835",Hybrid,RStudio,Books,Bangladesh,High School or Less,Researcher,SQL,Hybrid,1.5,106835.0,"['Keras', 'XGBoost']",2,1,2,6,5,0
100132,2017,UK,Bachelor's,Student,Java,scikit-learn,5-10,"$17,662",Y,Spyder,Kaggle,United Kingdom,Bachelor's,Student,Java,Yes,7.5,17662.0,['scikit-learn'],1,8,0,8,1,2
100133,2019,BR,BS,Machine Learning Engineer,Python,LightGBM;None,1.5,,Hybrid,VS Code,YouTube,Brazil,Bachelor's,ML Engineer,Python,Hybrid,1.5,127994.21227948472,"['LightGBM', 'None']",2,2,0,4,3,0
100134,2021,Australia,Doctorate,Data Scientist,JavaScript,LightGBM,4,116221.62212173492,Hybrid,PyCharm,YouTube,Australia,Doctorate,Data Scientist,JavaScript,Hybrid,4.0,116221.62212173492,['LightGBM'],1,0,1,3,2,0
100135,2019,Canada,Bachelor's,Other,R,Keras;XGBoost,3-5,74244.0149015228,Yes,Notepad++,Blogs,Canada,Bachelor's,Other,R,Yes,4.0,74244.0149015228,"['Keras', 'XGBoost']",2,3,0,5,4,2
100136,2019,US,BS,Researcher,Python,Keras;XGBoost,3-5,"$134,614",Yes,JupyterLab,Kaggle,United States,Bachelor's,Researcher,Python,Yes,4.0,134614.0,"['Keras', 'XGBoost']",2,9,0,6,3,2
100137,2020,Germany,Bachelors,ML Engineer,PYTHON,Keras;None;XGBoost,7,132348.2457730052,N,JupyterLab,Books,Germany,Bachelor's,ML Engineer,Python,No,7.0,132348.2457730052,"['Keras', 'None', 'XGBoost']",3,4,0,4,3,1
100138,2019,BD,BS,Researcher,r,Keras;LightGBM,1-3,119378.91321870926,Y,VS Code,Udemy,Bangladesh,Bachelor's,Researcher,R,Yes,2.0,119378.91321870926,"['Keras', 'LightGBM']",2,1,0,6,4,2
100139,2021,IND,Some college,Other,JS,PyTorch;XGBoost,0,42674.57852863308,Yes,RStudio,Coursera,India,Some College,Other,JavaScript,Yes,0.0,42674.57852863308,"['PyTorch', 'XGBoost']",2,5,5,5,2,2
100140,2021,United Kingdom,MS,data scientist,,Keras,10+,"$56,223",N,RStudio,Books,United Kingdom,Master's,Data Scientist,Unknown,No,12.0,56223.0,['Keras'],1,8,3,3,6,1
100141,2018,JP,BA,data scientist,JS,TensorFlow,4,70377.80091526956,Yes,Spyder,YouTube,Japan,Bachelor's,Data Scientist,JavaScript,Yes,4.0,70377.80091526956,['TensorFlow'],1,6,0,3,2,2
100142,2019,uk,Diploma/Other,Data Engineer,R,LightGBM;scikit-learn,4,111589.45182990054,Hybrid,Notepad++,University,United Kingdom,Other,Data Engineer,R,Hybrid,4.0,111589.45182990054,"['LightGBM', 'scikit-learn']",2,8,4,2,4,0
100143,2018,USA,Bachelors,Data Scientist,Python,Keras,4,160079.76323766558,Yes,VS Code,Udemy,United States,Bachelor's,Data Scientist,Python,Yes,4.0,160079.76323766558,['Keras'],1,9,0,3,3,2
100144,2018,Brazil,Bachelors,Student,Java,Keras,7,15472.749160428859,Y,Spyder,Blogs,Brazil,Bachelor's,Student,Java,Yes,7.0,15472.749160428859,['Keras'],1,2,0,8,1,2
100145,2017,Bangladesh,Diploma/Other,Student,JS,PyTorch;XGBoost;scikit-learn,1.5,16072.51545629525,Hybrid,VS Code,Blogs,Bangladesh,Other,Student,JavaScript,Hybrid,1.5,16072.51545629525,"['PyTorch', 'XGBoost', 'scikit-learn']",3,1,4,8,2,0
100146,2020,Canada,Bachelor's,Researcher,Java,Keras;TensorFlow;scikit-learn,0,76797.54912213486,N,Notepad++,Kaggle,Canada,Bachelor's,Researcher,Java,No,0.0,76797.54912213486,"['Keras', 'TensorFlow', 'scikit-learn']",3,3,0,6,1,1
100147,2019,US,Masters,Machine Learning Engineer,R,scikit-learn,4,"$207,821",Yes,Notepad++,Udemy,United States,Master's,ML Engineer,R,Yes,4.0,207821.0,['scikit-learn'],1,9,3,4,4,2
100148,2017,JP,PhD,Data Engineer,Python,Keras;TensorFlow;scikit-learn,3-5,"$171,914",N,PyCharm,Coursera,Japan,Doctorate,Data Engineer,Python,No,4.0,171914.0,"['Keras', 'TensorFlow', 'scikit-learn']",3,6,1,2,3,1
100149,2018,Brazil,Bachelor's,Data Engineer,R,None,5-10,73086.08801561545,Hybrid,PyCharm,Books,Brazil,Bachelor's,Data Engineer,R,Hybrid,7.5,73086.08801561545,[],0,2,0,2,4,0
100150,2021,Japan,High school,Machine Learning Engineer,,TensorFlow;XGBoost,10+,115388.39282773848,No,VS Code,Blogs,Japan,High School or Less,ML Engineer,Unknown,No,12.0,115388.39282773848,"['TensorFlow', 'XGBoost']",2,6,2,4,6,1
100151,2018,United States,Bachelors,Data Scientist,SQL,None;TensorFlow,12,81199.56152789423,Hybrid,VS Code,Udemy,United States,Bachelor's,Data Scientist,SQL,Hybrid,12.0,81199.56152789423,"['None', 'TensorFlow']",2,9,0,3,5,0
100152,2018,United Kingdom,High school,Data Analyst,sql,XGBoost;scikit-learn,1-3,86756.33482613784,Y,RStudio,Books,United Kingdom,High School or Less,Data Analyst,SQL,Yes,2.0,86756.33482613784,"['XGBoost', 'scikit-learn']",2,8,2,1,5,2
100153,2019,Canada,MS,Data Engineer,,PyTorch,7,173283.58130554607,No,Spyder,Coursera,Canada,Master's,Data Engineer,Unknown,No,7.0,173283.58130554607,['PyTorch'],1,3,3,2,6,1
100154,2021,Australia,MS,Machine Learning Engineer,Java,LightGBM,0-1,158046.722501781,Yes,RStudio,Books,Australia,Master's,ML Engineer,Java,Yes,0.5,158046.722501781,['LightGBM'],1,0,3,4,1,2
100155,2018,CAN,Masters,Other,python,PyTorch,4,"$76,042",Yes,VS Code,Kaggle,Canada,Master's,Other,Python,Yes,4.0,76042.0,['PyTorch'],1,3,3,5,3,2
100156,2020,Japan,Bachelors,data scientist,PYTHON,Keras;XGBoost,12,93925.19629878589,N,Notepad++,Kaggle,Japan,Bachelor's,Data Scientist,Python,No,12.0,93925.19629878589,"['Keras', 'XGBoost']",2,6,0,3,3,1
100157,2021,CAN,MSc,Business Analyst,r,LightGBM;PyTorch;XGBoost,1.5,170068.95359164412,Yes,Notepad++,Coursera,Canada,Master's,Business Analyst,R,Yes,1.5,170068.95359164412,"['LightGBM', 'PyTorch', 'XGBoost']",3,3,3,0,4,2
100158,2018,JP,PhD,Business Analyst,R,None;PyTorch;TensorFlow,1.5,131336.85822093306,Hybrid,RStudio,University,Japan,Doctorate,Business Analyst,R,Hybrid,1.5,131336.85822093306,"['None', 'PyTorch', 'TensorFlow']",3,6,1,0,4,0
100159,2020,Germany,ph.d,data scientist,SQL,PyTorch,0,51106.44559978451,Hybrid,JupyterLab,Udemy,Germany,Doctorate,Data Scientist,SQL,Hybrid,0.0,51106.44559978451,['PyTorch'],1,4,1,3,5,0
100160,2019,Australia,Diploma/Other,Researcher,python,scikit-learn,1-3,93457.13876910954,Yes,RStudio,Coursera,Australia,Other,Researcher,Python,Yes,2.0,93457.13876910954,['scikit-learn'],1,0,4,6,3,2
100161,2020,Canada,Doctorate,Data Analyst,C#,XGBoost;scikit-learn,7,"$92,402",N,JupyterLab,Blogs,Canada,Doctorate,Data Analyst,C#,No,7.0,92402.0,"['XGBoost', 'scikit-learn']",2,3,1,1,0,1
100162,2020,USA,Masters,Software Engineer,JS,None;PyTorch;scikit-learn,10+,193694.08610397356,N,JupyterLab,Kaggle,United States,Master's,Software Engineer,JavaScript,No,12.0,193694.08610397356,"['None', 'PyTorch', 'scikit-learn']",3,9,3,7,2,1
100163,2019,USA,MSc,Business Analyst,,,5-10,"$57,865",Yes,JupyterLab,Books,United States,Master's,Business Analyst,Unknown,Yes,7.5,57865.0,[],0,9,3,0,6,2
100164,2017,Brazil,BA,data scientist,r,PyTorch;TensorFlow;XGBoost,7,52491.129321163324,N,Spyder,Blogs,Brazil,Bachelor's,Data Scientist,R,No,7.0,52491.129321163324,"['PyTorch', 'TensorFlow', 'XGBoost']",3,2,0,3,4,1
100165,2021,JP,MS,Data Scientist,JavaScript,LightGBM;None,10+,182339.0235804553,Yes,PyCharm,Kaggle,Japan,Master's,Data Scientist,JavaScript,Yes,12.0,182339.0235804553,"['LightGBM', 'None']",2,6,3,3,2,2
100166,2019,AU,Doctorate,Machine Learning Engineer,SQL,Keras;scikit-learn,3-5,139131.39530764896,No,Spyder,Blogs,Australia,Doctorate,ML Engineer,SQL,No,4.0,139131.39530764896,"['Keras', 'scikit-learn']",2,0,1,4,5,1
100167,2018,CAN,high School,Data Analyst,JS,None;scikit-learn,7,115718.42202750318,No,RStudio,University,Canada,High School or Less,Data Analyst,JavaScript,No,7.0,115718.42202750318,"['None', 'scikit-learn']",2,3,2,1,2,1
100168,2017,DE,BA,Data Analyst,SQL,Keras;LightGBM;None,12,"$271,941",N,VS Code,Coursera,Germany,Bachelor's,Data Analyst,SQL,No,12.0,271941.0,"['Keras', 'LightGBM', 'None']",3,4,0,1,5,1
100169,2020,Bangladesh,Bachelors,Data Engineer,Python,LightGBM;scikit-learn,10+,70703.32058222221,Y,Notepad++,University,Bangladesh,Bachelor's,Data Engineer,Python,Yes,12.0,70703.32058222221,"['LightGBM', 'scikit-learn']",2,1,0,2,3,2
100170,2020,Nigeria,MSc,Researcher,sql,Keras;TensorFlow,7,"$106,732",Yes,JupyterLab,University,Nigeria,Master's,Researcher,SQL,Yes,7.0,106732.0,"['Keras', 'TensorFlow']",2,7,3,6,5,2
100171,2017,USA,BS,Other,JS,None;PyTorch;XGBoost,10+,75526.08603232117,Yes,PyCharm,University,United States,Bachelor's,Other,JavaScript,Yes,12.0,75526.08603232117,"['None', 'PyTorch', 'XGBoost']",3,9,0,5,2,2
100172,2019,Japan,High school,Data Scientist,R,Keras;LightGBM;TensorFlow,10+,188443.82346794792,Hybrid,JupyterLab,Coursera,Japan,High School or Less,Data Scientist,R,Hybrid,12.0,188443.82346794792,"['Keras', 'LightGBM', 'TensorFlow']",3,6,2,3,4,0
100173,2018,United States,Master's,Student,PYTHON,PyTorch;TensorFlow;XGBoost,5-10,,N,Spyder,Books,United States,Master's,Student,Python,No,7.5,15114.634784844728,"['PyTorch', 'TensorFlow', 'XGBoost']",3,9,3,8,3,1
100174,2020,Australia,Doctorate,Software Engineer,python,LightGBM;PyTorch;scikit-learn,1.5,44212.409870316216,Yes,RStudio,Coursera,Australia,Doctorate,Software Engineer,Python,Yes,1.5,44212.409870316216,"['LightGBM', 'PyTorch', 'scikit-learn']",3,0,1,7,3,2
100175,2018,uk,MSc,Student,JavaScript,LightGBM;None;PyTorch,10+,"$16,082",Yes,RStudio,Coursera,United Kingdom,Master's,Student,JavaScript,Yes,12.0,16082.0,"['LightGBM', 'None', 'PyTorch']",3,8,3,8,2,2
100176,2020,uk,Bachelors,Data Engineer,Java,None,0,,Yes,RStudio,Books,United Kingdom,Bachelor's,Data Engineer,Java,Yes,0.0,116054.05641581563,[],0,8,0,2,1,2
100177,2019,USA,Bachelor's,Student,JavaScript,PyTorch,7,"$6,126",Yes,RStudio,Books,United States,Bachelor's,Student,JavaScript,Yes,7.0,9590.92149958966,['PyTorch'],1,9,0,8,2,2
100178,2021,UK,ph.d,Software Engineer,R,Keras;TensorFlow;scikit-learn,7,184828.90212381256,Yes,Spyder,YouTube,United Kingdom,Doctorate,Software Engineer,R,Yes,7.0,184828.90212381256,"['Keras', 'TensorFlow', 'scikit-learn']",3,8,1,7,4,2
100179,2017,India,Diploma/Other,Software Engineer,SQL,LightGBM;None;TensorFlow,5-10,92953.9882484899,Yes,PyCharm,Kaggle,India,Other,Software Engineer,SQL,Yes,7.5,92953.9882484899,"['LightGBM', 'None', 'TensorFlow']",3,5,4,7,5,2
100180,2019,India,Bachelors,Data Engineer,PYTHON,LightGBM;None;scikit-learn,3-5,,Y,RStudio,Books,India,Bachelor's,Data Engineer,Python,Yes,4.0,116054.05641581563,"['LightGBM', 'None', 'scikit-learn']",3,5,0,2,3,2
100181,2017,BR,Doctorate,Data Engineer,Java,LightGBM;XGBoost,12,98898.22306557221,Hybrid,Notepad++,Kaggle,Brazil,Doctorate,Data Engineer,Java,Hybrid,12.0,98898.22306557221,"['LightGBM', 'XGBoost']",2,2,1,2,1,0
100182,2021,Bangladesh,Master's,data scientist,Java,PyTorch,10+,140749.09870377858,Hybrid,Spyder,Coursera,Bangladesh,Master's,Data Scientist,Java,Hybrid,12.0,140749.09870377858,['PyTorch'],1,1,3,3,1,0
100183,2021,Canada,MS,data scientist,r,PyTorch,4,207881.19458813762,Yes,VS Code,Kaggle,Canada,Master's,Data Scientist,R,Yes,4.0,207881.19458813762,['PyTorch'],1,3,3,3,4,2
100184,2018,UK,high School,Other,python,XGBoost,12,38078.64920425754,N,RStudio,University,United Kingdom,High School or Less,Other,Python,No,12.0,38078.64920425754,['XGBoost'],1,8,2,5,3,1
100185,2020,BR,MS,Data Scientist,Java,,12,74975.24522058293,No,JupyterLab,YouTube,Brazil,Master's,Data Scientist,Java,No,12.0,74975.24522058293,[],0,2,3,3,1,1
100186,2021,Nigeria,MS,Data Analyst,Python,Keras;PyTorch;scikit-learn,1-3,47029.30054581885,N,Notepad++,Udemy,Nigeria,Master's,Data Analyst,Python,No,2.0,47029.30054581885,"['Keras', 'PyTorch', 'scikit-learn']",3,7,3,1,3,1
100187,2020,US,Bachelor's,Researcher,Java,LightGBM;None;XGBoost,3-5,79427.88078844426,Hybrid,JupyterLab,Kaggle,United States,Bachelor's,Researcher,Java,Hybrid,4.0,79427.88078844426,"['LightGBM', 'None', 'XGBoost']",3,9,0,6,1,0
100188,2019,CAN,Masters,Software Engineer,JS,Keras;XGBoost;scikit-learn,1-3,74401.85701344135,Hybrid,VS Code,YouTube,Canada,Master's,Software Engineer,JavaScript,Hybrid,2.0,74401.85701344135,"['Keras', 'XGBoost', 'scikit-learn']",3,3,3,7,2,0
100189,2018,Australia,Masters,Machine Learning Engineer,r,LightGBM;None;XGBoost,3-5,87713.91276983998,Hybrid,VS Code,YouTube,Australia,Master's,ML Engineer,R,Hybrid,4.0,87713.91276983998,"['LightGBM', 'None', 'XGBoost']",3,0,3,4,4,0
100190,2017,Australia,Bachelors,Software Engineer,r,LightGBM;None;PyTorch,3-5,96757.22405554236,N,Notepad++,Coursera,Australia,Bachelor's,Software Engineer,R,No,4.0,96757.22405554236,"['LightGBM', 'None', 'PyTorch']",3,0,0,7,4,1
100191,2021,UK,MS,Student,JS,Keras;None,3-5,9583.149958966056,N,VS Code,Blogs,United Kingdom,Master's,Student,JavaScript,No,4.0,9590.92149958966,"['Keras', 'None']",2,8,3,8,2,1
100192,2021,Australia,Masters,Business Analyst,SQL,scikit-learn,0,108633.00305785621,Hybrid,PyCharm,Udemy,Australia,Master's,Business Analyst,SQL,Hybrid,0.0,108633.00305785621,['scikit-learn'],1,0,3,0,5,0
100193,2020,uk,Doctorate,Researcher,R,LightGBM;None;TensorFlow,1-3,"$121,403",Hybrid,VS Code,YouTube,United Kingdom,Doctorate,Researcher,R,Hybrid,2.0,121403.0,"['LightGBM', 'None', 'TensorFlow']",3,8,1,6,4,0
100194,2019,Brazil,Some college,Business Analyst,Python,LightGBM,0,86315.35376603718,N,PyCharm,YouTube,Brazil,Some College,Business Analyst,Python,No,0.0,86315.35376603718,['LightGBM'],1,2,5,0,3,1
100195,2019,CAN,Bachelors,Data Analyst,PYTHON,LightGBM;None,12,91337.35199176932,No,Notepad++,University,Canada,Bachelor's,Data Analyst,Python,No,12.0,91337.35199176932,"['LightGBM', 'None']",2,3,0,1,3,1
100196,2020,US,Masters,Software Engineer,JS,LightGBM;PyTorch;TensorFlow,12,"$105,600",Hybrid,Notepad++,Books,United States,Master's,Software Engineer,JavaScript,Hybrid,12.0,105600.0,"['LightGBM', 'PyTorch', 'TensorFlow']",3,9,3,7,2,0
100197,2021,DE,Bachelor's,Business Analyst,R,Keras;PyTorch,5-10,65994.44363392939,Hybrid,Notepad++,YouTube,Germany,Bachelor's,Business Analyst,R,Hybrid,7.5,65994.44363392939,"['Keras', 'PyTorch']",2,4,0,0,4,0
100198,2021,DE,Master's,Machine Learning Engineer,,None;XGBoost,1.5,115942.58515322489,No,PyCharm,Books,Germany,Master's,ML Engineer,Unknown,No,1.5,115942.58515322489,"['None', 'XGBoost']",2,4,3,4,6,1
100199,2021,Japan,Bachelors,Machine Learning Engineer,Python,LightGBM,4,137715.70404252157,Hybrid,Spyder,Coursera,Japan,Bachelor's,ML Engineer,Python,Hybrid,4.0,137715.70404252157,['LightGBM'],1,6,0,4,3,0
100200,2020,AU,Some college,Business Analyst,python,Keras;scikit-learn,3-5,84302.2035192294,Hybrid,RStudio,YouTube,Australia,Some College,Business Analyst,Python,Hybrid,4.0,84302.2035192294,"['Keras', 'scikit-learn']",2,0,5,0,3,0
100201,2017,Bangladesh,Some college,Student,python,TensorFlow,4,14112.010041704567,Hybrid,VS Code,University,Bangladesh,Some College,Student,Python,Hybrid,4.0,14112.010041704567,['TensorFlow'],1,1,5,8,3,0
100202,2018,US,Masters,Business Analyst,SQL,TensorFlow,1.5,,Yes,JupyterLab,Udemy,United States,Master's,Business Analyst,SQL,Yes,1.5,93376.3547223415,['TensorFlow'],1,9,3,0,5,2
100203,2021,United States,BA,data scientist,JS,Keras;TensorFlow,3-5,85393.91558043442,Yes,JupyterLab,Books,United States,Bachelor's,Data Scientist,JavaScript,Yes,4.0,85393.91558043442,"['Keras', 'TensorFlow']",2,9,0,3,2,2
100204,2020,Nigeria,ph.d,Data Analyst,Java,PyTorch;XGBoost;scikit-learn,1-3,92275.94670844817,Yes,JupyterLab,Udemy,Nigeria,Doctorate,Data Analyst,Java,Yes,2.0,92275.94670844817,"['PyTorch', 'XGBoost', 'scikit-learn']",3,7,1,1,1,2
100205,2017,Bangladesh,MS,Data Engineer,C#,Keras;PyTorch;scikit-learn,5-10,138250.96592695906,Hybrid,VS Code,Coursera,Bangladesh,Master's,Data Engineer,C#,Hybrid,7.5,138250.96592695906,"['Keras', 'PyTorch', 'scikit-learn']",3,1,3,2,0,0
100206,2017,IND,Masters,Other,JavaScript,PyTorch,1-3,51790.475898410965,Yes,RStudio,YouTube,India,Master's,Other,JavaScript,Yes,2.0,51790.475898410965,['PyTorch'],1,5,3,5,2,2
100207,2020,Brazil,High school,Other,C#,LightGBM;TensorFlow;XGBoost,10+,96665.88243487028,Y,VS Code,YouTube,Brazil,High School or Less,Other,C#,Yes,12.0,96665.88243487028,"['LightGBM', 'TensorFlow', 'XGBoost']",3,2,2,5,0,2
100208,2017,Canada,Bachelor's,Data Engineer,sql,LightGBM;TensorFlow;scikit-learn,7,117429.88279971537,Hybrid,VS Code,YouTube,Canada,Bachelor's,Data Engineer,SQL,Hybrid,7.0,117429.88279971537,"['LightGBM', 'TensorFlow', 'scikit-learn']",3,3,0,2,5,0
100209,2018,Brazil,MS,Business Analyst,C#,PyTorch;scikit-learn,4,66769.50975630045,Yes,Notepad++,University,Brazil,Master's,Business Analyst,C#,Yes,4.0,66769.50975630045,"['PyTorch', 'scikit-learn']",2,2,3,0,0,2
100210,2020,Canada,BS,Data Scientist,SQL,Keras;None;scikit-learn,5-10,90188.94319845861,Yes,Spyder,Blogs,Canada,Bachelor's,Data Scientist,SQL,Yes,7.5,90188.94319845861,"['Keras', 'None', 'scikit-learn']",3,3,0,3,5,2
100211,2020,uk,Bachelors,Data Scientist,SQL,Keras;TensorFlow;XGBoost,4,129079.04126371785,Y,Notepad++,Udemy,United Kingdom,Bachelor's,Data Scientist,SQL,Yes,4.0,129079.04126371785,"['Keras', 'TensorFlow', 'XGBoost']",3,8,0,3,5,2
100212,2020,Bangladesh,high School,Researcher,Python,Keras;TensorFlow,0-1,"$92,747",No,VS Code,Kaggle,Bangladesh,High School or Less,Researcher,Python,No,0.5,92747.0,"['Keras', 'TensorFlow']",2,1,2,6,3,1
100213,2018,UK,MS,Student,C#,Keras;PyTorch,0-1,6898.438424088741,No,JupyterLab,Kaggle,United Kingdom,Master's,Student,C#,No,0.5,9590.92149958966,"['Keras', 'PyTorch']",2,8,3,8,0,1
100214,2020,US,Some college,Other,SQL,Keras;None;scikit-learn,1.5,40783.8574672519,Y,Notepad++,University,United States,Some College,Other,SQL,Yes,1.5,40783.8574672519,"['Keras', 'None', 'scikit-learn']",3,9,5,5,5,2
100215,2018,CAN,BA,Data Analyst,Java,,4,90711.45894072046,Hybrid,Spyder,Kaggle,Canada,Bachelor's,Data Analyst,Java,Hybrid,4.0,90711.45894072046,[],0,3,0,1,1,0
100216,2019,U.S.A.,ph.d,Student,python,PyTorch;TensorFlow;XGBoost,7,18328.606551754063,Hybrid,JupyterLab,Coursera,United States,Doctorate,Student,Python,Hybrid,7.0,18328.606551754063,"['PyTorch', 'TensorFlow', 'XGBoost']",3,9,1,8,3,0
100217,2020,U.S.A.,BA,Other,r,Keras;PyTorch;XGBoost,1.5,,No,Notepad++,University,United States,Bachelor's,Other,R,No,1.5,60218.03317666554,"['Keras', 'PyTorch', 'XGBoost']",3,9,0,5,4,1
100218,2020,Canada,Master's,Data Scientist,SQL,Keras;PyTorch;XGBoost,0-1,55295.66959703742,Yes,Notepad++,Blogs,Canada,Master's,Data Scientist,SQL,Yes,0.5,55295.66959703742,"['Keras', 'PyTorch', 'XGBoost']",3,3,3,3,5,2
100219,2021,CAN,BA,Business Analyst,JS,None;TensorFlow;scikit-learn,12,"$139,372",Y,VS Code,Udemy,Canada,Bachelor's,Business Analyst,JavaScript,Yes,12.0,139372.0,"['None', 'TensorFlow', 'scikit-learn']",3,3,0,0,2,2
100220,2020,U.S.A.,Bachelor's,Other,SQL,Keras,1.5,43858.710815883416,N,VS Code,YouTube,United States,Bachelor's,Other,SQL,No,1.5,43858.710815883416,['Keras'],1,9,0,5,5,1
100221,2020,Bangladesh,PhD,Researcher,SQL,Keras,4,78020.71564529582,Yes,Spyder,Udemy,Bangladesh,Doctorate,Researcher,SQL,Yes,4.0,78020.71564529582,['Keras'],1,1,1,6,5,2
